VARIABLES = "X" "Pressure" "Temperature" "Density" "Velocity" "H2" "O2" "H2O" "H" "O" "OH" "HO2" "H2O2" "N2" 
9.410588270138322e-06 4325604.422495188 2039.5927600076725 5.334061847033168 490.4159607894348 0.02851691084783119 0.22630213246362052 2.567997599302325e-05 1.6200334745197056e-06 3.7187588824325823e-06 6.012671939929034e-06 2.011259816981236e-05 2.0714866332020915e-07 0.7451236055014252
1.0265044287061032e-05 4325603.851259282 2039.5949380964485 5.334059471911756 490.4161791592253 0.028515316181954027 0.22628917862139283 3.442061582890526e-05 2.055201003492182e-06 4.739840605243561e-06 7.669072275738428e-06 2.2777335802179346e-05 2.3762971232982661e-07 0.7451236055014252
1.1119501234985495e-05 4325601.5715383515 2039.5994695499553 5.334049993159112 490.4170506421812 0.028513315123651833 0.2262731669523539 4.5537723204508596e-05 2.5967526035306924e-06 6.010640029065729e-06 9.73030787699097e-06 2.5765746719508853e-05 2.712521354155649e-07 0.7451236055014252
1.197396038886478e-05 4325597.151182349 2039.60695016098 5.334031614048478 490.4187404389208 0.02851080892547879 0.22625335205761 5.960958056081908e-05 3.2703813122348353e-06 7.591934283326233e-06 1.2295208465546112e-05 2.9157605619841947e-05 3.088052441999852e-07 0.7451236055014252
1.2978838172449192e-05 4325588.476525151 2039.620535328165 5.333995546617025 490.42205655423237 0.028507048547706176 0.22622392708741934 8.09162219002558e-05 4.274975994127337e-06 9.95114387926044e-06 1.6121548657482033e-05 3.37956309343842e-05 3.5934208371472447e-07 0.7451236055014252
1.3983724569668938e-05 4325574.947053735 2039.6408018889463 5.333939294848401 490.42722854936176 0.02850216428104119 0.22618604237155884 0.00010880297574037685 5.572976180039737e-06 1.2999280371176217e-05 2.106666346509849e-05 3.932718491383949e-05 4.1876530418389074e-07 0.7451236055014252
1.4988623944568763e-05 4325555.078291034 2039.6697846053883 5.333856688230699 490.4348239042705 0.02849582815054323 0.22613723138729752 0.0001451936794098019 7.249589733807852e-06 1.693605403264825e-05 2.746159347205058e-05 4.600427296103537e-05 4.897711246576268e-07 0.7451236055014252
1.5993541987163e-05 4325526.928895947 2039.7101378251004 5.333739658340993 490.4455847469486 0.02848761880355347 0.22607432410711253 0.00019256420613268202 9.413948634531733e-06 2.2021719569610495e-05 3.573332075674402e-05 5.414254513083689e-05 5.758476843321688e-07 0.7451236055014252
1.699848614911545e-05 4325487.907891003 2039.7653848691734 5.333577438713946 490.4605015454312 0.028476990091306678 0.22599323586690795 0.0002541333446970251 1.2207806466554316e-05 2.859024177571389e-05 4.6420153222134714e-05 6.413544510807867e-05 6.815490906076805e-07 0.7451236055014252
1.7641902637876647e-05 4325455.679632036 2039.810659206247 5.333443465534931 490.4728216446312 0.028468597736019702 0.22592941237043185 0.0003028760844556742 1.4409410716226707e-05 3.376256131884055e-05 5.484781653585529e-05 7.17263248505575e-05 7.621942460411917e-07 0.7451236055014252
1.8285336987360585e-05 4325416.510378632 2039.8654062191076 5.333280647659169 490.4877951193488 0.02845870406178197 0.22585432495875138 0.00036043937743768164 1.7000549395069202e-05 3.984978113439195e-05 6.479714489422201e-05 8.042342518707496e-05 8.55199992966628e-07 0.7451236055014252
1.8928793008762886e-05 4325369.031594909 2039.931464931864 5.333083302250465 490.5059451291848 0.02844704324429062 0.2257659956712805 0.00042840356431449547 2.0049716041816894e-05 4.7019948125559676e-05 7.652493514659338e-05 9.039460240845686e-05 9.628169667144075e-07 0.7451236055014252
1.957227525193253e-05 4325311.572981209 2040.011066741918 5.332844495232764 490.5279101915499 0.02843330015217082 0.2256621110249716 0.0005086404072033271 2.363875795581132e-05 5.545590551491079e-05 9.033448708967402e-05 0.00010182604001413323 1.0877236544531017e-06 0.7451236055014252
2.0215789208567203e-05 4325242.197522535 2040.1068091496757 5.332556188445627 490.55443077957375 0.02841711001509843 0.22553994739172942 0.0006033051294772342 2.7860445396865393e-05 6.537803142018339e-05 0.00010663618101336565 0.00011492424020597328 1.233064233266944e-06 0.7451236055014252
2.0450562170745575e-05 4325213.467770573 2040.146360528742 5.3324368040056065 490.56541348188625 0.02841051251122671 0.2254902194275866 0.0006419210742826558 2.95788528171386e-05 6.94208839057929e-05 0.000113288620819811 0.0001201612515213741 1.291876414639221e-06 0.7451236055014252
2.0685340571886447e-05 4325182.6918587955 2040.1886690114109 5.332308922825083 490.5771783824402 0.028403508690007233 0.22543746935349498 0.0006829407991957599 3.140224622837936e-05 7.371053439378256e-05 0.00012034778600966551 0.000125660995421334 1.3540938235875779e-06 0.7451236055014252
2.092012480079634e-05 4325149.736038099 2040.2339136105352 5.332171990409632 490.58977661035215 0.028396074367548707 0.22538151493794317 0.0007265063174361699 3.333664270999571e-05 7.826131418527273e-05 0.00012784580951890885 0.00013143518383078312 1.4199254017043582e-06 0.7451236055014252
2.1154915270570198e-05 4325114.446239747 2040.2822978721172 5.332025368046274 490.6032670623888 0.028388183378414793 0.22532216369572097 0.0007727744092087287 3.53886885441385e-05 8.308939101276653e-05 0.00013580967476292883 0.00013749566755257147 1.4895933578340929e-06 0.7451236055014252
2.1517899225222256e-05 4325054.9031349635 2040.363794535008 5.331777996165542 490.6260289727598 0.028375020142584896 0.22522324691337842 0.0008500137832500489 3.880926595060203e-05 9.113811087034258e-05 0.00014910477987437726 0.00014745610467371159 1.6053979923395415e-06 0.7451236055014252
2.1880900944908925e-05 4324988.706937061 2040.4542096460355 5.3315030109518355 490.6513342015386 0.028360587958901732 0.22511491396468059 0.0009347772023371432 4.255614116041968e-05 9.995601682104346e-05 0.0001636971293755347 0.00015817422101592853 1.7318642823281932e-06 0.7451236055014252
2.2243922416583064e-05 4324915.103913139 2040.5545321583206 5.331197290400755 490.6794708823083 0.02834476598545855 0.2249962826115475 0.001027791199191829 4.665987674027436e-05 0.00010961585670682155 0.0001797139748239267 0.00016969499669391413 1.869997411898197e-06 0.7451236055014252
2.260696585254625e-05 4324833.247559734 2040.6658693538316 5.33085732967122 490.71076261280734 0.028327422035355914 0.22486639122861932 0.0011298523964078035 5.115384511788697e-05 0.00012019677729288819 0.0001972944074639865 0.00018206292678202366 2.020881534902946e-06 0.7451236055014252
2.3308314799689887e-05 4324648.136036919 2040.9168459432078 5.330088696068933 490.78152630974665 0.02828906299205088 0.22457963732627148 0.001355923255946109 6.107717779970692e-05 0.00014357039353000595 0.00023625986705340705 0.0002085106696667189 2.352816256429056e-06 0.7451236055014252
2.4009776079819885e-05 4324420.441672369 2041.2242477969965 5.329143550808614 490.86856840741603 0.02824328850198443 0.2242383100204033 0.0016262718443181905 7.289207772000501e-05 0.00017141760392338614 0.000282905179912981 0.0002385633353530433 2.7459349594080786e-06 0.7451236055014252
2.4711375698953208e-05 4324139.934534607 2041.6012911549462 5.327979644319015 490.9757995063409 0.028188690790538803 0.22383229754138398 0.0019494822862460995 8.694857515793383e-05 0.00020457685921375268 0.0003387436767729289 0.00027244430350242534 3.210465758810371e-06 0.7451236055014252
2.5413145846675383e-05 4323793.820858686 2042.0644196938038 5.326544217953942 491.10811035900383 0.02812361111659894 0.22334976628219877 0.002335731364528875 0.00010365611362282743 0.00024403132867699293 0.0004055647683517498 0.000310276299255422 3.7572253411565195e-06 0.7451236055014252
2.6115126576223678e-05 4323366.077976132 2042.634132408742 5.3247713221933815 491.271626017076 0.028046095497897938 0.2227768629186305 0.002797084371898967 0.00012349268633316264 0.0002909349152284268 0.0004854931857398282 0.00035203372709846626 4.3971957474376864e-06 0.7451236055014252
2.6747761745242513e-05 4322894.386463689 2043.2596062004725 5.322817636454654 491.45194223963784 0.02796372548493067 0.22217003381233705 0.0032887603359485168 0.000144499592426951 0.000340685284547151 0.0005707959209125692 0.0003928320050533623 5.062062418476815e-06 0.7451236055014252
2.7380652983334944e-05 4322322.320287778 2044.0149959917728 5.320450135729977 491.67062915516453 0.027867469668650363 0.22146317689637612 0.0038650568183025906 0.00016895882734652362 0.0003987228797673939 0.0006708985116004775 0.0004362939096678717 5.816986863384641e-06 0.7451236055014252
2.8013854867124908e-05 4321628.125857956 2044.927864171752 5.317580034100608 491.9360026267064 0.027755109835561696 0.22064079753564048 0.004539957770497513 0.00019739566617915877 0.00046635107302610306 0.000788233829378957 0.0004818829718203026 6.665816470526976e-06 0.7451236055014252
2.8647433751059462e-05 4320785.6552548865 2046.0312899446058 5.314101052293307 492.2580583020978 0.027624126257001686 0.21968531403651392 0.0053294576896344825 0.00023039816748084653 0.0005450585974838411 0.0009255781062685957 0.0005288524903870643 7.609153804271985e-06 0.7451236055014252
2.92814700860234e-05 4319763.674816885 2047.36474975799 5.309886892398695 492.6487359585402 0.027471675669961275 0.21857688692229765 0.006251739130135006 0.00026861966237204165 0.0006365364356850835 0.0010860445248954817 0.000576248629368382 8.64352385980204e-06 0.7451236055014252
2.9791035126667163e-05 4318788.185372832 2048.633498067852 5.305870660976512 493.02164202050045 0.027331565867214545 0.2175610685112229 0.007102303058027533 0.0003035766228631236 0.000720516488474387 0.0012339718190783105 0.0006138572534561659 9.534878237774568e-06 0.7451236055014252
3.0301016914673926e-05 4317651.067634003 2050.108564338699 5.301196647617659 493.45633439171127 0.02717376072152757 0.2164196358237257 0.008063374071532873 0.00034276165349097224 0.0008150302901666261 0.001400989175069344 0.0006503688759516807 1.0473887109980045e-05 0.7451236055014252
3.081148416968134e-05 4316327.322935187 2051.8215849859084 5.295765885161308 493.9623696267982 0.02699631856707554 0.21513884530442448 0.009147620827015564 0.00038659575353975885 0.0009212576280960547 0.001589182404582092 0.0006851205727851858 1.1453441056057108e-05 0.7451236055014252
3.132251610251147e-05 4314788.834532447 2053.8081809348178 5.289468085848218 494.5504960360398 0.026797169187985054 0.21370392014237596 0.010368641630273616 0.00043551723568606063 0.0010404624775543912 0.001800749275248167 0.0007174682595288219 1.2466289922669818e-05 0.7451236055014252
3.183420368659424e-05 4313004.200742029 2056.108192187299 5.282181431541051 495.23271768040337 0.026574133520447442 0.21209910209623312 0.011740853667571523 0.0004899727664063074 0.0011739927535784006 0.0020380042179693122 0.0007468290973251882 1.3506379043442898e-05 0.7451236055014252
3.221740364466482e-05 4311487.7088163225 2058.0597433295143 5.276005377438867 495.8124335523099 0.02639034952605314 0.210777809746508 0.01287504398611904 0.0005345865296185837 0.0012840818687220555 0.0022336779644384877 0.0007665447807110466 1.430009640436038e-05 0.7451236055014252
3.2601077171771796e-05 4309798.058513161 2060.2316830196623 5.269141122587703 496.4583420264044 0.026190970231875915 0.20934496818763473 0.014108779316266007 0.000582727667174586 0.0014035984872226971 0.002446077364922912 0.0007841656059773161 1.5107637500573926e-05 0.7451236055014252
3.298527791182196e-05 4307918.058107737 2062.6458819837285 5.261524531409504 497.17701590232167 0.0259750233228799 0.20779320136933135 0.01544867391047941 0.0006345700582298513 0.001533171117119701 0.002676237450107433 0.0007995859925976955 1.5931277829387084e-05 0.7451236055014252
3.3370064840882345e-05 4305829.210129331 2065.3258681596767 5.253087608108159 497.97552616205627 0.025741543428923448 0.20611504084133436 0.016901377305359632 0.0006902749878158784 0.0016734374831815573 0.0029251932816658347 0.000812751634241855 1.677553605217841e-05 0.7451236055014252
3.3920490465889914e-05 4302445.780995974 2069.662487953649 5.239479339083658 499.2688960732765 0.025376019097069998 0.2034857560365019 0.01918357335572547 0.0007767633689206878 0.0018934430761273302 0.003315168479345246 0.0008276400824370508 1.80310024470683e-05 0.7451236055014252
3.447245324214172e-05 4298533.3640705915 2074.6719733684577 5.223831126813135 500.76447766390703 0.024970261135256223 0.20056254472653195 0.021727648029212298 0.0008717441052056297 0.002138317646924949 0.0037484513819616644 0.0008380557260486149 1.9371747433431592e-05 0.7451236055014252
3.502619072217684e-05 4294023.28868182 2080.441107945913 5.2059081263775 502.4885192208152 0.024521962127545878 0.1973254574343246 0.02455089847827749 0.0009754148698891329 0.0024097574248979916 0.004227804629620943 0.0008442643739866439 2.083516003208929e-05 0.7451236055014252
3.5581970641094136e-05 4288840.989951542 2087.063564953374 5.185465017495704 504.4695233304995 0.02402923485939559 0.19375676114481777 0.027668536225331056 0.0010877991694582835 0.0027092666877709883 0.004755742303237603 0.0008465902668351754 2.246384172831735e-05 0.7451236055014252
3.588370509203125e-05 4285728.153737714 2091.038368787411 5.17326213949335 505.6594843035019 0.02374354623226405 0.19168178817588719 0.02948304699888946 0.0011521994245183374 0.0028835202296627564 0.005062521484709067 0.0008463424938672552 2.3429458776687994e-05 0.7451236055014252
3.618617694770502e-05 4282381.87442142 2095.308526957159 5.160208065443871 506.93868007782027 0.02344432943322504 0.18950359931309285 0.03138886932981682 0.0012190360274794466 0.003066519743083451 0.0053844876312666295 0.0008450908753002376 2.4462145310341126e-05 0.7451236055014252
3.6489440975452974e-05 4278788.599974696 2099.8906649467635 5.146263602960098 508.31229556884415 0.02313152920347245 0.1872208685931085 0.03338710411826841 0.001288226346810277 0.003258364713165296 0.005721866735101844 0.0008428675557847726 2.5567232863271743e-05 0.7451236055014252
3.679355514279692e-05 4274934.639956761 2104.8014217735586 5.131391017393175 509.7855643345535 0.0228051761366324 0.18483276915950636 0.03547836576240554 0.001359658840140753 0.003459130122037884 0.006074846889284891 0.0008396987288075212 2.6748859759469028e-05 0.7451236055014252
3.7170320403145914e-05 4269795.947980783 2111.3427770017734 5.111693919299786 511.7499417847328 0.02238370808113969 0.1817384100492137 0.03818894618120766 0.0014507415913024956 0.0037193704774512964 0.006532393664669082 0.0008345072350498991 2.8317218540994285e-05 0.7451236055014252
3.754859669243519e-05 4264213.3490883345 2118.4405621291658 5.090465934690513 513.8840136020042 0.02194219333734401 0.1784838649739431 0.04104046842751344 0.0015447063501825545 0.0039932057026965725 0.007014030115882098 0.0008279177728003751 3.0007818212672507e-05 0.7451236055014252
3.792851270681564e-05 4258162.093670282 2126.1235099993805 5.067654105233621 516.1972406367391 0.02148130303223346 0.17507154561201763 0.044030461126492115 0.0016411612717014087 0.0042804614190083655 0.007519712576707873 0.0008199316999810735 3.181776043291108e-05 0.7451236055014252
3.831020392537776e-05 4251618.848940753 2134.417971730508 5.0432165281499595 518.6985430868763 0.021001967859088547 0.17150559388710424 0.04715485407753867 0.0017396445868559064 0.004580827396863988 0.008049225698785505 0.0008105415184893416 3.3739473848640044e-05 0.7451236055014252
3.882105483529016e-05 4242114.097474038 2146.440765805202 5.008135717173012 522.3319041960118 0.02033773114586486 0.16653352390246576 0.051509980979934235 0.0018728969011774284 0.004999978873352129 0.008789980930616611 0.0007958535816966766 3.64481834671274e-05 0.7451236055014252
3.9335648729394844e-05 4231659.2394646965 2159.628595600118 4.970107395808092 526.3284789035663 0.019646605292919343 0.16131974234033641 0.056073947699347315 0.0020073636154934733 0.005440020504446059 0.00957077215619303 0.0007786499676231325 3.929292221606898e-05 0.7451236055014252
3.985434810700044e-05 4220224.414521068 2174.006241979142 4.929170180315043 530.6996857340895 0.01893307382438928 0.15588987031994533 0.0608222077617605 0.0021414259861933793 0.005898990434549081 0.010389653624545156 0.0007589534581678967 4.221908902421193e-05 0.7451236055014252
4.0377523944450885e-05 4207794.688075204 2189.5775550486933 4.8854290830202505 535.4512410618887 0.018202445961701296 0.15027562163125713 0.0657244425142246 0.0022733175292753097 0.006374439410635773 0.011244117799274912 0.0007368467480478801 4.516290415793498e-05 0.7451236055014252
4.090554963005329e-05 4194372.558025106 2206.3225452173497 4.839058849133762 540.5821973194872 0.017460760391780353 0.1445144169139633 0.0707449666529164 0.0024011743028440865 0.006863442385525813 0.012131092401045608 0.0007124828757434377 4.805857475584492e-05 0.7451236055014252
4.1438794052445194e-05 4179979.849403887 2224.1954644437706 4.790303367383604 546.0842174285531 0.016714641395539298 0.13864864027055027 0.07584345330487235 0.00252309434524643 0.00736264455818941 0.013046991776629135 0.0006860876130390934 5.084123450883109e-05 0.7451236055014252
4.197761416895587e-05 4164658.5833368567 2243.1243490725683 4.7394702017845045 551.9412411619545 0.015971098962876178 0.13272458176842045 0.08097606175682344 0.002637210701794621 0.007868305990824404 0.013987725921748746 0.0006579613455533517 5.3448050533646204e-05 0.7451236055014252
4.234147027142635e-05 4153916.705806021 2256.3342070797303 4.704469463243951 556.0476236611061 0.015478522316001962 0.1287519081806221 0.08440706596685005 0.002708337856400724 0.008208278768218703 0.014628859956488615 0.0006383548316274632 5.506662236521821e-05 0.7451236055014252
4.27080697563977e-05 4142809.648971187 2269.9390419751635 4.668818279423859 560.2936137291354 0.014992425153285827 0.12478998798054997 0.08781889918706984 0.002774705763998107 0.008548011470255551 0.015277531897949283 0.0006182629049908951 5.657014047537049e-05 0.7451236055014252
4.3077501080606005e-05 4131363.9734472036 2283.9001500318004 4.6326410953111035 564.6690541753197 0.014514866007162452 0.12085372073451763 0.0911978347680227 0.0028358835953380263 0.008886190678241509 0.015932146135138953 0.0005978057382926957 5.794684186086491e-05 0.7451236055014252
4.344984561629223e-05 4119609.2551560993 2298.1754426669563 4.5960660279844685 569.1626381551797 0.01404779745683008 0.11695774712129571 0.09453058436655372 0.0028915027658332993 0.009221450787966766 0.01659100865208902 0.0005771170919339984 5.9186256072231045e-05 0.7451236055014252
4.366556787528597e-05 4112714.3737461716 2306.5185108435135 4.57488050174437 571.79833760152 0.013784391820105933 0.11473875649352107 0.09642325781365535 0.0029208784544489104 0.00941258026658663 0.016971536582161915 0.0005651573714382404 5.983569665677672e-05 0.7451236055014252
4.388229297566632e-05 4105734.053068698 2314.942140448499 4.553630428391996 574.4667044810624 0.013525385083504862 0.11254041137321733 0.09829417099944486 0.002948266375582222 0.009602011795598999 0.017352519535855822 0.0005531911638412479 6.043817152947258e-05 0.7451236055014252
4.410003279551567e-05 4098674.875661571 2323.4373697330575 4.53234007007933 577.165222639009 0.01327107752243586 0.11036520645183623 0.10014116056076312 0.002973628626327692 0.009789481668308418 0.01773360389735899 0.0005412434926264625 6.0992278918032376e-05 0.7451236055014252
4.4598902821282586e-05 4082365.065229293 2342.9745501775587 4.4839006894210005 583.4003129897212 0.01271168217215004 0.10551727960513027 0.10424173253903163 0.003023633467952837 0.010207116321745206 0.01859861403217052 0.0005142681266937178 6.206823370057563e-05 0.7451236055014252
4.472446303807567e-05 4078239.0844226656 2347.896147619513 4.471810872598767 584.9775717600547 0.012576213812201753 0.10432916719049559 0.10524319922657227 0.003034447779455296 0.010309347907843821 0.018814127193757673 0.0005075935138396157 6.229787440877114e-05 0.7451236055014252
4.4850362875936635e-05 4074096.026137412 2352.8296977100636 4.459736390856443 586.5613651484639 0.01244256210841121 0.10315127328174262 0.10623467564658483 0.0030445886266411253 0.010410616713576546 0.0190292108982661 0.0005009534632984744 6.251376005388055e-05 0.7451236055014252
4.497660377698775e-05 4069937.182268305 2357.773489211179 4.447681305082112 588.1511929899267 0.012310763918614142 0.10198396375810206 0.1072158705324571 0.003054055877597625 0.010510879365220417 0.01924379576139026 0.000494351559133546 6.271372605964246e-05 0.7451236055014252
4.5103186986807465e-05 4065763.8082139133 2362.725889934883 4.435649438053029 589.7465753676101 0.012180850334793826 0.10082757530192415 0.10818652611843876 0.003062851262989777 0.010610089327256302 0.01945781252918463 0.0004877917107355521 6.289791325178e-05 0.7451236055014252
4.524597718618593e-05 4061053.9727842775 2368.3043991950017 4.422148908472005 591.5470328489954 0.012037015012440708 0.09954036582134458 0.10926539071793345 0.003071945036684241 0.010720360117727321 0.019697762732563486 0.0004804680389275033 6.308702095349175e-05 0.7451236055014252
4.5389203345334246e-05 4056329.0953813335 2373.8894943010832 4.408687578223216 593.3532415733797 0.011895635281996532 0.09826780751624266 0.1103303044202449 0.0030801972941662354 0.010829178537101454 0.019936807811689775 0.0004732065580353966 6.32570790978412e-05 0.7451236055014252
4.5532866773968406e-05 4051590.9229982374 2379.478938558653 4.395270412729006 595.1645336876625 0.011756742516684581 0.09701030585919738 0.11138097946186942 0.0030876145140730864 0.010936482094671688 0.02017484986406473 0.00046601189524087845 6.340829277302155e-05 0.7451236055014252
4.6059945182943415e-05 4034242.9542702124 2399.8458150006695 4.346834325819869 601.7963578884834 0.011272122539757963 0.09256181955008463 0.11508470147990287 0.003107710943403904 0.011313691067200567 0.021032117285723673 0.0004404287360027559 6.380289649841975e-05 0.7451236055014252
4.6192629229679504e-05 4029891.7845138386 2404.9295351874243 4.334852929149685 603.4597040264914 0.01115629511712741 0.0914836580967799 0.11597931558745304 0.0031110771368212087 0.011404383612319277 0.02124359640407657 0.00043420332405935376 6.386521993800284e-05 0.7451236055014252
4.632567960467364e-05 4025537.223263355 2410.0072657027235 4.32292811527581 605.1243499468043 0.011042605537532394 0.09041944260126564 0.116861229384436 0.003113800815152555 0.01149355011303238 0.02145380138061787 0.00042804992596144224 6.391474057650547e-05 0.7451236055014252
4.6459096593989064e-05 4021180.500273685 2415.077482505713 4.31106285875343 606.7898222155462 0.010931058800098245 0.08936935025584608 0.117730344084589 0.0031158917239596366 0.011581158265144277 0.021662670165359083 0.0004219714474525593 6.394975612589781e-05 0.7451236055014252
4.659288033044413e-05 4016822.771600045 2420.138767739462 4.299259841412349 608.455678911393 0.010821654230894973 0.08833353594032714 0.11858659663828347 0.003117361495366851 0.011667170116297873 0.02187013555587337 0.00041596996664568524 6.397055488542195e-05 0.7451236055014252
4.67135960093422e-05 4012901.0646565896 2424.684962176789 4.288692885959135 609.9548592503166 0.01072502146318103 0.08741365619981936 0.11934616509984691 0.0031181639788481256 0.011743182482174284 0.02205559132960084 0.0004106359658105163 6.397797929371589e-05 0.7451236055014252
4.683460872066803e-05 4008980.262263511 2429.221834425379 4.278180164183475 611.4536941485505 0.010630117022674017 0.08650553676803992 0.1200952566352267 0.0031184824712628518 0.011817848757360316 0.022239811233590673 0.0004053667996725564 6.397481074774789e-05 0.7451236055014252
4.6955918366218244e-05 4005061.1505724024 2433.748436634485 4.267723353005222 612.9518830645342 0.010536935155643043 0.0856092526986355 0.12083386015783963 0.003118326613049442 0.01189114518036288 0.022422749891319146 0.00040016360668166637 6.396119504349017e-05 0.7451236055014252
4.73390368558962e-05 3992765.087753982 2447.8959269541792 4.235244927620347 617.6523696571278 0.010255252123169255 0.0828704715798649 0.12308658589529764 0.003114857082185343 0.012112321050418819 0.0229888015116164 0.0003842527058681293 6.385255015430788e-05 0.7451236055014252
4.772507691668543e-05 3980515.9696646463 2461.90618626863 4.2033781553116105 622.3349337050338 0.009990172269549418 0.08025040556917304 0.12523642802853005 0.003107135593609806 0.012319118282227245 0.02354045742571588 0.0003690270755332555 6.3650254236093e-05 0.7451236055014252
